LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_SPAWN_90
2001,9,AVILA,0.019787517
2001,9,BELLINGHAM BAY,0
2001,9,BERKELEY,0.003816794
2001,9,BODEGA BAY,0.003875969
2001,9,BROOKINGS,0.00547619
2001,9,CHARLESTON (COOS BAY),0.003073286
2001,9,CHINOOK,0.023310811
2001,9,CRESCENT CITY,0.006837607
2001,9,DANA POINT,0.050813008
2001,9,DILLON BEACH,0.003846154
2001,9,EUREKA,0.012454212
2001,9,FIELDS LANDING,0.012639405
2001,9,FORT BRAGG,0.014912281
2001,9,GARIBALDI (TILLAMOOK),0.00790378
2001,9,GAVIOTA,0.0476
2001,9,GOLETA,0.054886212
2001,9,GUADALUPE,0.019521912
2001,9,HUMBOLDT,0.012454212
2001,9,HUNTINGTON BEACH,0.044850949
2001,9,ILWACO,0.023310811
2001,9,LACONNER,0
2001,9,LONG BEACH,0.042510121
2001,9,LOS ANGELES,0.044354839
2001,9,MARCONI,0.003816794
2001,9,MISSION BAY,0.046938776
2001,9,MONTEREY,0.008597884
2001,9,MORRO BAY,0.016996047
2001,9,MOSS LANDING,0.008068783
2001,9,NASELLE,0.030078563
2001,9,NATIONAL CITY,0.046857923
2001,9,NEAH BAY,0.042857143
2001,9,NEWPORT,5.81E-04
2001,9,NEWPORT BEACH,0.050409836
2001,9,OCEANSIDE,0.043621399
2001,9,OXNARD,0.039089692
2001,9,PLAYA DEL REY,0.049122807
2001,9,POINT LOMA,0.050069156
2001,9,PORT HUENEME,0.039406208
2001,9,PORT ORFORD,0.004933815
2001,9,PRINCETON / HALF MOON BAY,0
2001,9,REDONDO BEACH,0.046341463
2001,9,REDWOOD CITY,0
2001,9,SAN DIEGO,0.046857923
2001,9,SAN FRANCISCO,0.003861004
2001,9,SAN PEDRO,0.040860215
2001,9,SAN SIMEON,0.016535433
2001,9,SANTA BARBARA,0.053523035
2001,9,SANTA CRUZ,0.007820513
2001,9,SANTA MONICA,0.049122807
2001,9,SAUSALITO,0.003846154
2001,9,SEAL BEACH,0.044850949
2001,9,TACOMA,0
2001,9,TERMINAL ISLAND,0.044354839
2001,9,THE DALLES,0
2001,9,TOMALES BAY,0.003816794
2001,9,VALLEJO,0.003846154
2001,9,VENTURA,0.039043825
2001,9,WESTPORT,0.036555556
2001,9,WHIDBY ISLAND,0
2001,9,WILLOW CREEK,0.008496732
2001,9,WILMINGTON,0.044354839
2001,9,WINCHESTER BAY,0.003051643
2001,10,ABERDEEN,0.028064516
2001,10,ALAMEDA,0.005294262
2001,10,ANACORTES,0
2001,10,ASTORIA,0.017545772
2001,10,AVALON,0.071950086
2001,10,AVILA,0.037398792
2001,10,BELLINGHAM BAY,0
2001,10,BERKELEY,0.005294262
2001,10,BODEGA BAY,0.005751438
2001,10,BROOKINGS,0.005760369
2001,10,CHARLESTON (COOS BAY),0.003088538
2001,10,CHINOOK,0.017545772
2001,10,CRESCENT CITY,0.008625783
2001,10,DANA POINT,0.061893522
2001,10,DILLON BEACH,0.005707196
2001,10,EUREKA,0.017369727
2001,10,FIELDS LANDING,0.017628013
2001,10,FORT BRAGG,0.016129032
2001,10,GARIBALDI (TILLAMOOK),0.009644164
2001,10,GAVIOTA,0.075870968
2001,10,GOLETA,0.078378028
2001,10,GUADALUPE,0.04035471
2001,10,HUMBOLDT,0.017369727
2001,10,HUNTINGTON BEACH,0.062942565
2001,10,ILWACO,0.017545772
2001,10,LACONNER,0
2001,10,LONG BEACH,0.06673632
2001,10,LOS ANGELES,0.07049948
2001,10,MARCONI,0.005294262
2001,10,MISSION BAY,0.061356155
2001,10,MONTEREY,0.003072197
2001,10,MORRO BAY,0.03315058
2001,10,MOSS LANDING,0.003072197
2001,10,NASELLE,0.022808732
2001,10,NATIONAL CITY,0.062136436
2001,10,NEAH BAY,0.038542103
2001,10,NEWPORT,0.001798359
2001,10,NEWPORT BEACH,0.064648334
2001,10,OCEANSIDE,0.057613169
2001,10,OXNARD,0.068791294
2001,10,PLAYA DEL REY,0.077053676
2001,10,POINT LOMA,0.064114576
2001,10,PORT HUENEME,0.069348309
2001,10,PORT ORFORD,0.003959474
2001,10,PRINCETON / HALF MOON BAY,0.001736973
2001,10,REDONDO BEACH,0.070154734
2001,10,REDWOOD CITY,0.001743679
2001,10,SAN DIEGO,0.062136436
2001,10,SAN FRANCISCO,0.005355586
2001,10,SAN PEDRO,0.069198751
2001,10,SAN SIMEON,0.018288037
2001,10,SANTA BARBARA,0.075399948
2001,10,SANTA CRUZ,0.002977667
2001,10,SANTA MONICA,0.077053676
2001,10,SAUSALITO,0.005334988
2001,10,SEAL BEACH,0.062942565
2001,10,TACOMA,0
2001,10,TERMINAL ISLAND,0.07049948
2001,10,THE DALLES,0
2001,10,TOMALES BAY,0.005294262
2001,10,VALLEJO,0.00471464
2001,10,VENTURA,0.07081352
2001,10,WESTPORT,0.028064516
2001,10,WHIDBY ISLAND,0
2001,10,WILLOW CREEK,0.003036053
2001,10,WILMINGTON,0.07049948
2001,10,WINCHESTER BAY,0.003066788
2001,11,ABERDEEN,0.089777778
2001,11,ALAMEDA,0.035750636
2001,11,ANACORTES,0
2001,11,ASTORIA,0.068355856
2001,11,AVALON,0.078875171
2001,11,AVILA,0.054847278
2001,11,BELLINGHAM BAY,0
2001,11,BERKELEY,0.033969466
2001,11,BODEGA BAY,0.025064599
2001,11,BROOKINGS,0.072738095
2001,11,CHARLESTON (COOS BAY),0.058747045
2001,11,CHINOOK,0.068355856
2001,11,CRESCENT CITY,0.073504274
2001,11,DANA POINT,0.067073171
2001,11,DILLON BEACH,0.027051282
2001,11,EUREKA,0.078510379
2001,11,FIELDS LANDING,0.079677819
2001,11,FORT BRAGG,0.042606516
2001,11,GARIBALDI (TILLAMOOK),0.054524628
2001,11,GAVIOTA,0.1324
2001,11,GOLETA,0.131191432
2001,11,GUADALUPE,0.059495352
2001,11,HUMBOLDT,0.078510379
2001,11,HUNTINGTON BEACH,0.069512195
2001,11,ILWACO,0.068355856
2001,11,LACONNER,0
2001,11,LONG BEACH,0.073279352
2001,11,LOS ANGELES,0.077016129
2001,11,MARCONI,0.021755725
2001,11,MISSION BAY,0.048843537
2001,11,MONTEREY,0.038359788
2001,11,MORRO BAY,0.052437418
2001,11,MOSS LANDING,0.037433862
2001,11,NASELLE,0.079461279
2001,11,NATIONAL CITY,0.047677596
2001,11,NEAH BAY,0.15021645
2001,11,NEWPORT,0.042973287
2001,11,NEWPORT BEACH,0.071584699
2001,11,OCEANSIDE,0.062002743
2001,11,OXNARD,0.098393574
2001,11,PLAYA DEL REY,0.082860999
2001,11,POINT LOMA,0.050622407
2001,11,PORT HUENEME,0.095411606
2001,11,PORT ORFORD,0.076052948
2001,11,PRINCETON / HALF MOON BAY,0.037051282
2001,11,REDONDO BEACH,0.075609756
2001,11,REDWOOD CITY,0.03963964
2001,11,SAN DIEGO,0.047677596
2001,11,SAN FRANCISCO,0.034362934
2001,11,SAN PEDRO,0.073521505
2001,11,SAN SIMEON,0.042782152
2001,11,SANTA BARBARA,0.128455285
2001,11,SANTA CRUZ,0.039358974
2001,11,SANTA MONICA,0.082860999
2001,11,SAUSALITO,0.034230769
2001,11,SEAL BEACH,0.069512195
2001,11,TACOMA,0
2001,11,TERMINAL ISLAND,0.077016129
2001,11,THE DALLES,0
2001,11,TOMALES BAY,0.021755725
2001,11,VALLEJO,0.024358974
2001,11,VENTURA,0.101593625
2001,11,WESTPORT,0.089777778
2001,11,WHIDBY ISLAND,0
2001,11,WILLOW CREEK,0.037908497
2001,11,WILMINGTON,0.077016129
2001,11,WINCHESTER BAY,0.048356808
2001,12,ABERDEEN,0.100322581
2001,12,ALAMEDA,0.046294016
2001,12,ANACORTES,0
2001,12,ASTORIA,0.0836966
2001,12,AVALON,0.096110447
2001,12,AVILA,0.041639892
2001,12,BELLINGHAM BAY,0
2001,12,BERKELEY,0.045309037
2001,12,BODEGA BAY,0.028632158
2001,12,BROOKINGS,0.106451613
2001,12,CHARLESTON (COOS BAY),0.0955159
2001,12,CHINOOK,0.0836966
2001,12,CRESCENT CITY,0.098782937
2001,12,DANA POINT,0.086152636
2001,12,DILLON BEACH,0.031389578
2001,12,EUREKA,0.098901099
2001,12,FIELDS LANDING,0.100371747
2001,12,FORT BRAGG,0.043172447
2001,12,GARIBALDI (TILLAMOOK),0.089014522
2001,12,GAVIOTA,0.109419355
2001,12,GOLETA,0.113874854
2001,12,GUADALUPE,0.04176841
2001,12,HUMBOLDT,0.098901099
2001,12,HUNTINGTON BEACH,0.086414896
2001,12,ILWACO,0.0836966
2001,12,LACONNER,0
2001,12,LONG BEACH,0.090113622
2001,12,LOS ANGELES,0.093782518
2001,12,MARCONI,0.030041862
2001,12,MISSION BAY,0.0600395
2001,12,MONTEREY,0.033922171
2001,12,MORRO BAY,0.037868163
2001,12,MOSS LANDING,0.036866359
2001,12,NASELLE,0.093624416
2001,12,NATIONAL CITY,0.061210999
2001,12,NEAH BAY,0.147465438
2001,12,NEWPORT,0.11621895
2001,12,NEWPORT BEACH,0.090692755
2001,12,OCEANSIDE,0.075534316
2001,12,OXNARD,0.08161679
2001,12,PLAYA DEL REY,0.097949589
2001,12,POINT LOMA,0.06612234
2001,12,PORT HUENEME,0.078229071
2001,12,PORT ORFORD,0.117852568
2001,12,PRINCETON / HALF MOON BAY,0.049627792
2001,12,REDONDO BEACH,0.090217676
2001,12,REDWOOD CITY,0.052185826
2001,12,SAN DIEGO,0.061210999
2001,12,SAN FRANCISCO,0.045833852
2001,12,SAN PEDRO,0.08975026
2001,12,SAN SIMEON,0.023368047
2001,12,SANTA BARBARA,0.11080514
2001,12,SANTA CRUZ,0.042431762
2001,12,SANTA MONICA,0.097949589
2001,12,SAUSALITO,0.045905707
2001,12,SEAL BEACH,0.086414896
2001,12,TACOMA,0
2001,12,TERMINAL ISLAND,0.093782518
2001,12,THE DALLES,0
2001,12,TOMALES BAY,0.030041862
2001,12,VALLEJO,0.034491315
2001,12,VENTURA,0.082508675
2001,12,WESTPORT,0.100322581
2001,12,WHIDBY ISLAND,0
2001,12,WILLOW CREEK,0.033523087
2001,12,WILMINGTON,0.093782518
2001,12,WINCHESTER BAY,0.094275329
2002,1,ABERDEEN,0.143763441
2002,1,ALAMEDA,0.061684314
2002,1,ANACORTES,0
2002,1,ASTORIA,0.144071491
2002,1,AVALON,0.096243197
2002,1,AVILA,0.044724328
2002,1,BELLINGHAM BAY,0
2002,1,BERKELEY,0.061191825
2002,1,BODEGA BAY,0.045386347
2002,1,BROOKINGS,0.103341014
2002,1,CHARLESTON (COOS BAY),0.108327614
2002,1,CHINOOK,0.144071491
2002,1,CRESCENT CITY,0.092165899
2002,1,DANA POINT,0.086021505
2002,1,DILLON BEACH,0.049255583
2002,1,EUREKA,0.090157155
2002,1,FIELDS LANDING,0.091497782
2002,1,FORT BRAGG,0.046810575
2002,1,GARIBALDI (TILLAMOOK),0.13136016
2002,1,GAVIOTA,0.093677419
2002,1,GOLETA,0.097810597
2002,1,GUADALUPE,0.049093947
2002,1,HUMBOLDT,0.090157155
2002,1,HUNTINGTON BEACH,0.086939418
2002,1,ILWACO,0.144071491
2002,1,LACONNER,0
2002,1,LONG BEACH,0.090636019
2002,1,LOS ANGELES,0.09430281
2002,1,MARCONI,0.050233933
2002,1,MISSION BAY,0.063199473
2002,1,MONTEREY,0.035330261
2002,1,MORRO BAY,0.041055718
2002,1,MOSS LANDING,0.036738351
2002,1,NASELLE,0.151406539
2002,1,NATIONAL CITY,0.064251719
2002,1,NEAH BAY,0.13699204
2002,1,NEWPORT,0.147015848
2002,1,NEWPORT BEACH,0.091485986
2002,1,OCEANSIDE,0.07473782
2002,1,OXNARD,0.080321285
2002,1,PLAYA DEL REY,0.098080188
2002,1,POINT LOMA,0.06920091
2002,1,PORT HUENEME,0.080710461
2002,1,PORT ORFORD,0.127168976
2002,1,PRINCETON / HALF MOON BAY,0.061166253
2002,1,REDONDO BEACH,0.090348807
2002,1,REDWOOD CITY,0.063021547
2002,1,SAN DIEGO,0.064251719
2002,1,SAN FRANCISCO,0.06190061
2002,1,SAN PEDRO,0.090270552
2002,1,SAN SIMEON,0.031369063
2002,1,SANTA BARBARA,0.094938369
2002,1,SANTA CRUZ,0.047270471
2002,1,SANTA MONICA,0.098080188
2002,1,SAUSALITO,0.063151365
2002,1,SEAL BEACH,0.086939418
2002,1,TACOMA,0
2002,1,TERMINAL ISLAND,0.09430281
2002,1,THE DALLES,0
2002,1,TOMALES BAY,0.050233933
2002,1,VALLEJO,0.052233251
2002,1,VENTURA,0.082508675
2002,1,WESTPORT,0.143763441
2002,1,WHIDBY ISLAND,0
2002,1,WILLOW CREEK,0.034914611
2002,1,WILMINGTON,0.09430281
2002,1,WINCHESTER BAY,0.114834166
2002,2,ABERDEEN,0.066309524
2002,2,ALAMEDA,0.050163577
2002,2,ANACORTES,0
2002,2,ASTORIA,0.080357143
2002,2,AVALON,0.090681952
2002,2,AVILA,0.039840637
2002,2,BELLINGHAM BAY,0
2002,2,BERKELEY,0.050981461
2002,2,BODEGA BAY,0.031838317
2002,2,BROOKINGS,0.095408163
2002,2,CHARLESTON (COOS BAY),0.083206687
2002,2,CHINOOK,0.080357143
2002,2,CRESCENT CITY,0.089874411
2002,2,DANA POINT,0.086236934
2002,2,DILLON BEACH,0.03543956
2002,2,EUREKA,0.085164835
2002,2,FIELDS LANDING,0.086431227
2002,2,FORT BRAGG,0.038131042
2002,2,GARIBALDI (TILLAMOOK),0.077565047
2002,2,GAVIOTA,0.070714286
2002,2,GOLETA,0.073723465
2002,2,GUADALUPE,0.040125213
2002,2,HUMBOLDT,0.085164835
2002,2,HUNTINGTON BEACH,0.084785134
2002,2,ILWACO,0.080357143
2002,2,LACONNER,0
2002,2,LONG BEACH,0.085164835
2002,2,LOS ANGELES,0.088853687
2002,2,MARCONI,0.036804798
2002,2,MISSION BAY,0.062682216
2002,2,MONTEREY,0.023951247
2002,2,MORRO BAY,0.035573123
2002,2,MOSS LANDING,0.027919501
2002,2,NASELLE,0.081529582
2002,2,NATIONAL CITY,0.06337822
2002,2,NEAH BAY,0.026437848
2002,2,NEWPORT,0.109009457
2002,2,NEWPORT BEACH,0.089578454
2002,2,OCEANSIDE,0.075102881
2002,2,OXNARD,0.058950086
2002,2,PLAYA DEL REY,0.091960671
2002,2,POINT LOMA,0.068316538
2002,2,PORT HUENEME,0.059427415
2002,2,PORT ORFORD,0.101727695
2002,2,PRINCETON / HALF MOON BAY,0.046291209
2002,2,REDONDO BEACH,0.085511034
2002,2,REDWOOD CITY,0.046469939
2002,2,SAN DIEGO,0.06337822
2002,2,SAN FRANCISCO,0.05157198
2002,2,SAN PEDRO,0.084821429
2002,2,SAN SIMEON,0.022497188
2002,2,SANTA BARBARA,0.070557491
2002,2,SANTA CRUZ,0.038186813
2002,2,SANTA MONICA,0.091960671
2002,2,SAUSALITO,0.051373626
2002,2,SEAL BEACH,0.084785134
2002,2,TACOMA,0
2002,2,TERMINAL ISLAND,0.088853687
2002,2,THE DALLES,0
2002,2,TOMALES BAY,0.036804798
2002,2,VALLEJO,0.040934066
2002,2,VENTURA,0.058907228
2002,2,WESTPORT,0.066309524
2002,2,WHIDBY ISLAND,0
2002,2,WILLOW CREEK,0.023669468
2002,2,WILMINGTON,0.088853687
2002,2,WINCHESTER BAY,0.086896378
2002,3,ABERDEEN,0.03483871
2002,3,ALAMEDA,0.030780596
2002,3,ANACORTES,0
2002,3,ASTORIA,0.052855275
2002,3,AVALON,0.084163016
2002,3,AVILA,0.036756201
2002,3,BELLINGHAM BAY,0
2002,3,BERKELEY,0.030780596
2002,3,BODEGA BAY,0.023380845
2002,3,BROOKINGS,0.072695853
2002,3,CHARLESTON (COOS BAY),0.052619538
2002,3,CHINOOK,0.052855275
2002,3,CRESCENT CITY,0.076450431
2002,3,DANA POINT,0.075662208
2002,3,DILLON BEACH,0.024317618
2002,3,EUREKA,0.073732719
2002,3,FIELDS LANDING,0.074829116
2002,3,FORT BRAGG,0.033470774
2002,3,GARIBALDI (TILLAMOOK),0.063740162
2002,3,GAVIOTA,0.076903226
2002,3,GOLETA,0.077212074
2002,3,GUADALUPE,0.038041383
2002,3,HUMBOLDT,0.073732719
2002,3,HUNTINGTON BEACH,0.074088644
2002,3,ILWACO,0.052855275
2002,3,LACONNER,0
2002,3,LONG BEACH,0.076661878
2002,3,LOS ANGELES,0.079474506
2002,3,MARCONI,0.020930805
2002,3,MISSION BAY,0.058196182
2002,3,MONTEREY,0.014720942
2002,3,MORRO BAY,0.032513069
2002,3,MOSS LANDING,0.018689196
2002,3,NASELLE,0.049744759
2002,3,NATIONAL CITY,0.058434691
2002,3,NEAH BAY,0
2002,3,NEWPORT,0.078453411
2002,3,NEWPORT BEACH,0.078662084
2002,3,OCEANSIDE,0.068233108
2002,3,OXNARD,0.053892991
2002,3,PLAYA DEL REY,0.079796265
2002,3,POINT LOMA,0.063311471
2002,3,PORT HUENEME,0.054329372
2002,3,PORT ORFORD,0.065331315
2002,3,PRINCETON / HALF MOON BAY,0.025806452
2002,3,REDONDO BEACH,0.075268817
2002,3,REDWOOD CITY,0.02590609
2002,3,SAN DIEGO,0.058434691
2002,3,SAN FRANCISCO,0.031137128
2002,3,SAN PEDRO,0.075442248
2002,3,SAN SIMEON,0.021844044
2002,3,SANTA BARBARA,0.075137687
2002,3,SANTA CRUZ,0.019478908
2002,3,SANTA MONICA,0.079796265
2002,3,SAUSALITO,0.03101737
2002,3,SEAL BEACH,0.074088644
2002,3,TACOMA,0
2002,3,TERMINAL ISLAND,0.079474506
2002,3,THE DALLES,0
2002,3,TOMALES BAY,0.020930805
2002,3,VALLEJO,0.024937965
2002,3,VENTURA,0.056548002
2002,3,WESTPORT,0.03483871
2002,3,WHIDBY ISLAND,0
2002,3,WILLOW CREEK,0.014547755
2002,3,WILMINGTON,0.079474506
2002,3,WINCHESTER BAY,0.055770104
2002,4,ABERDEEN,0.061
2002,4,ALAMEDA,0.022010178
2002,4,ANACORTES,0
2002,4,ASTORIA,0.055292793
2002,4,AVALON,0.068038409
2002,4,AVILA,0.011553785
2002,4,BELLINGHAM BAY,0
2002,4,BERKELEY,0.022010178
2002,4,BODEGA BAY,0.013178295
2002,4,BROOKINGS,0.050238095
2002,4,CHARLESTON (COOS BAY),0.040425532
2002,4,CHINOOK,0.055292793
2002,4,CRESCENT CITY,0.051282051
2002,4,DANA POINT,0.06097561
2002,4,DILLON BEACH,0.013076923
2002,4,EUREKA,0.048473748
2002,4,FIELDS LANDING,0.049194548
2002,4,FORT BRAGG,0.016666667
2002,4,GARIBALDI (TILLAMOOK),0.036655212
2002,4,GAVIOTA,0.038
2002,4,GOLETA,0.047791165
2002,4,GUADALUPE,0.009827357
2002,4,HUMBOLDT,0.048473748
2002,4,HUNTINGTON BEACH,0.060704607
2002,4,ILWACO,0.055292793
2002,4,LACONNER,0
2002,4,LONG BEACH,0.060458839
2002,4,LOS ANGELES,0.061827957
2002,4,MARCONI,0.012086514
2002,4,MISSION BAY,0.04707483
2002,4,MONTEREY,0.012830688
2002,4,MORRO BAY,0.010671937
2002,4,MOSS LANDING,0.016402116
2002,4,NASELLE,0.064197531
2002,4,NATIONAL CITY,0.04726776
2002,4,NEAH BAY,0.039393939
2002,4,NEWPORT,0.029152149
2002,4,NEWPORT BEACH,0.06489071
2002,4,OCEANSIDE,0.058161866
2002,4,OXNARD,0.03601071
2002,4,PLAYA DEL REY,0.056140351
2002,4,POINT LOMA,0.052005533
2002,4,PORT HUENEME,0.036302294
2002,4,PORT ORFORD,0.051504212
2002,4,PRINCETON / HALF MOON BAY,0.01974359
2002,4,REDONDO BEACH,0.054200542
2002,4,REDWOOD CITY,0.01981982
2002,4,SAN DIEGO,0.04726776
2002,4,SAN FRANCISCO,0.022265122
2002,4,SAN PEDRO,0.057795699
2002,4,SAN SIMEON,0.010629921
2002,4,SANTA BARBARA,0.05
2002,4,SANTA CRUZ,0.015897436
2002,4,SANTA MONICA,0.056140351
2002,4,SAUSALITO,0.022179487
2002,4,SEAL BEACH,0.060704607
2002,4,TACOMA,0
2002,4,TERMINAL ISLAND,0.061827957
2002,4,THE DALLES,0
2002,4,TOMALES BAY,0.012086514
2002,4,VALLEJO,0.016153846
2002,4,VENTURA,0.038379814
2002,4,WESTPORT,0.061
2002,4,WHIDBY ISLAND,0
2002,4,WILLOW CREEK,0.012679739
2002,4,WILMINGTON,0.061827957
2002,4,WINCHESTER BAY,0.033568075
2002,5,ABERDEEN,0.06311828
2002,5,ALAMEDA,0.016990889
2002,5,ANACORTES,0
2002,5,ASTORIA,0.052310375
2002,5,AVALON,0.038895526
2002,5,AVILA,0.008353682
2002,5,BELLINGHAM BAY,0
2002,5,BERKELEY,0.016990889
2002,5,BODEGA BAY,0.012003001
2002,5,BROOKINGS,0.017396313
2002,5,CHARLESTON (COOS BAY),0.018760009
2002,5,CHINOOK,0.052310375
2002,5,CRESCENT CITY,0.018078695
2002,5,DANA POINT,0.030291109
2002,5,DILLON BEACH,0.01191067
2002,5,EUREKA,0.02351412
2002,5,FIELDS LANDING,0.023863773
2002,5,FORT BRAGG,0.017220471
2002,5,GARIBALDI (TILLAMOOK),0.029265048
2002,5,GAVIOTA,0.024
2002,5,GOLETA,0.026039642
2002,5,GUADALUPE,0.005911837
2002,5,HUMBOLDT,0.02351412
2002,5,HUNTINGTON BEACH,0.030291109
2002,5,ILWACO,0.052310375
2002,5,LACONNER,0
2002,5,LONG BEACH,0.030168473
2002,5,LOS ANGELES,0.030046826
2002,5,MARCONI,0.009726668
2002,5,MISSION BAY,0.021198157
2002,5,MONTEREY,0.009728623
2002,5,MORRO BAY,0.008287645
2002,5,MOSS LANDING,0.011904762
2002,5,NASELLE,0.062235256
2002,5,NATIONAL CITY,0.023135907
2002,5,NEAH BAY,0.042731462
2002,5,NEWPORT,0.014948859
2002,5,NEWPORT BEACH,0.030539397
2002,5,OCEANSIDE,0.026549847
2002,5,OXNARD,0.017359762
2002,5,PLAYA DEL REY,0.022332506
2002,5,POINT LOMA,0.023423906
2002,5,PORT HUENEME,0.017500326
2002,5,PORT ORFORD,0.023407476
2002,5,PRINCETON / HALF MOON BAY,0.012779156
2002,5,REDONDO BEACH,0.018358248
2002,5,REDWOOD CITY,0.012828497
2002,5,SAN DIEGO,0.023135907
2002,5,SAN FRANCISCO,0.017187695
2002,5,SAN PEDRO,0.027055151
2002,5,SAN SIMEON,0.008255017
2002,5,SANTA BARBARA,0.026357199
2002,5,SANTA CRUZ,0.011538462
2002,5,SANTA MONICA,0.022332506
2002,5,SAUSALITO,0.017121588
2002,5,SEAL BEACH,0.030291109
2002,5,TACOMA,0
2002,5,TERMINAL ISLAND,0.030046826
2002,5,THE DALLES,0
2002,5,TOMALES BAY,0.009726668
2002,5,VALLEJO,0.012406948
2002,5,VENTURA,0.021205501
2002,5,WESTPORT,0.06311828
2002,5,WHIDBY ISLAND,0
2002,5,WILLOW CREEK,0.009614168
2002,5,WILMINGTON,0.030046826
2002,5,WINCHESTER BAY,0.015220354
2002,6,ABERDEEN,0.062666667
2002,6,ALAMEDA,0.017302799
2002,6,ANACORTES,0
2002,6,ASTORIA,0.047072072
2002,6,AVALON,0.035390947
2002,6,AVILA,0.008499336
2002,6,BELLINGHAM BAY,0
2002,6,BERKELEY,0.017302799
2002,6,BODEGA BAY,0.018604651
2002,6,BROOKINGS,0.002857143
2002,6,CHARLESTON (COOS BAY),0.005910165
2002,6,CHINOOK,0.047072072
2002,6,CRESCENT CITY,0.005616606
2002,6,DANA POINT,0.026829268
2002,6,DILLON BEACH,0.018717949
2002,6,EUREKA,0.018192918
2002,6,FIELDS LANDING,0.018463445
2002,6,FORT BRAGG,0.019172932
2002,6,GARIBALDI (TILLAMOOK),0.022909507
2002,6,GAVIOTA,0.027466667
2002,6,GOLETA,0.027576975
2002,6,GUADALUPE,0.005046481
2002,6,HUMBOLDT,0.018192918
2002,6,HUNTINGTON BEACH,0.026829268
2002,6,ILWACO,0.047072072
2002,6,LACONNER,0
2002,6,LONG BEACH,0.026720648
2002,6,LOS ANGELES,0.026612903
2002,6,MARCONI,0.013867684
2002,6,MISSION BAY,0.016054422
2002,6,MONTEREY,0.002380952
2002,6,MORRO BAY,0.008432148
2002,6,MOSS LANDING,0.004232804
2002,6,NASELLE,0.05667789
2002,6,NATIONAL CITY,0.016393443
2002,6,NEAH BAY,0.068831169
2002,6,NEWPORT,0.006736353
2002,6,NEWPORT BEACH,0.02704918
2002,6,OCEANSIDE,0.022359396
2002,6,OXNARD,0.01352075
2002,6,PLAYA DEL REY,0.016059379
2002,6,POINT LOMA,0.01659751
2002,6,PORT HUENEME,0.013630229
2002,6,PORT ORFORD,0.006738869
2002,6,PRINCETON / HALF MOON BAY,0.013589744
2002,6,REDONDO BEACH,0.014634146
2002,6,REDWOOD CITY,0.013642214
2002,6,SAN DIEGO,0.016393443
2002,6,SAN FRANCISCO,0.017503218
2002,6,SAN PEDRO,0.022580645
2002,6,SAN SIMEON,0.00839895
2002,6,SANTA BARBARA,0.027913279
2002,6,SANTA CRUZ,0.004358974
2002,6,SANTA MONICA,0.016059379
2002,6,SAUSALITO,0.017435897
2002,6,SEAL BEACH,0.026829268
2002,6,TACOMA,0
2002,6,TERMINAL ISLAND,0.026612903
2002,6,THE DALLES,0
2002,6,TOMALES BAY,0.013867684
2002,6,VALLEJO,0.016282051
2002,6,VENTURA,0.017397078
2002,6,WESTPORT,0.062666667
2002,6,WHIDBY ISLAND,0
2002,6,WILLOW CREEK,0.002352941
2002,6,WILMINGTON,0.026612903
2002,6,WINCHESTER BAY,0.005751174
2002,7,ABERDEEN,0.045268817
2002,7,ALAMEDA,0.003816794
2002,7,ANACORTES,0
2002,7,ASTORIA,0.036181343
2002,7,AVALON,0.029204832
2002,7,AVILA,0.010409973
2002,7,BELLINGHAM BAY,0
2002,7,BERKELEY,0.003816794
2002,7,BODEGA BAY,0.006251563
2002,7,BROOKINGS,0.00437788
2002,7,CHARLESTON (COOS BAY),0.002974148
2002,7,CHINOOK,0.036181343
2002,7,CRESCENT CITY,0.007444169
2002,7,DANA POINT,0.021636507
2002,7,DILLON BEACH,0.006203474
2002,7,EUREKA,0.016069952
2002,7,FIELDS LANDING,0.01630891
2002,7,FORT BRAGG,0.018311909
2002,7,GARIBALDI (TILLAMOOK),0.014410819
2002,7,GAVIOTA,0.033677419
2002,7,GOLETA,0.03394222
2002,7,GUADALUPE,0.006425909
2002,7,HUMBOLDT,0.016069952
2002,7,HUNTINGTON BEACH,0.021636507
2002,7,ILWACO,0.036181343
2002,7,LACONNER,0
2002,7,LONG BEACH,0.020634713
2002,7,LOS ANGELES,0.020551509
2002,7,MARCONI,0.003939916
2002,7,MISSION BAY,0.011323239
2002,7,MONTEREY,2.56E-04
2002,7,MORRO BAY,0.009562667
2002,7,MOSS LANDING,2.56E-04
2002,7,NASELLE,0.043010753
2002,7,NATIONAL CITY,0.011369646
2002,7,NEAH BAY,0.035609552
2002,7,NEWPORT,3.37E-04
2002,7,NEWPORT BEACH,0.021813855
2002,7,OCEANSIDE,0.01566441
2002,7,OXNARD,0.014509652
2002,7,PLAYA DEL REY,0.01423534
2002,7,POINT LOMA,0.011511177
2002,7,PORT HUENEME,0.014627139
2002,7,PORT ORFORD,0.004891114
2002,7,PRINCETON / HALF MOON BAY,0
2002,7,REDONDO BEACH,0.013113034
2002,7,REDWOOD CITY,0
2002,7,SAN DIEGO,0.011369646
2002,7,SAN FRANCISCO,0.003861004
2002,7,SAN PEDRO,0.018080125
2002,7,SAN SIMEON,0.00977902
2002,7,SANTA BARBARA,0.03435615
2002,7,SANTA CRUZ,2.48E-04
2002,7,SANTA MONICA,0.01423534
